customer_id,account_name,csm_owner,health_score,health_trend,mrr_usd,renewal_date,churn_date,status,last_qbr_date,open_tickets,nps_score,sf_account_id,canonical_name,status_corrected,mrr_imputed,mrr_source,days_to_renewal,renewal_proximity_score,nps_bonus,health_trend_score,no_qbr_signal,support_pressure,canonical_segment,segment_confidence,join_confidence,company_mrr_total,contract_count_active
CUST-0962,Grupo Nexus,rafael@raptorsoft.com,94.0,Declining,7579.19,2025-04-19,,Active,,9,,ACC-1102,nexus,,False,actual,4,1.0,0.0,1.0,True,0.75,Mid-Market,HIGH,HIGH,200687.78,24
CUST-0963,VERTICE TECH,rafael@raptorsoft.com,78.0,Stable,3408.5,2025-03-02,2024-12-10,Churned,2023-06-13,9,5.0,ACC-1103,vertice,True,False,actual,-44,1.0,0.1,0.3,True,0.75,Mid-Market,HIGH,HIGH,197690.09,23
CUST-0964,Orbit,carla@raptorsoft.com,54.0,Improving,8881.1,2026-05-10,,Active,2024-01-07,0,,,orbit,,False,actual,390,0.0,0.0,0.0,True,0.0,Mid-Market,HIGH,MEDIUM,227071.01,26
CUST-0965,Fluxo Sistemas,,,Improving,2699.64,2025-04-30,,Active,2024-04-03,3,10.0,ACC-1105,fluxo,,False,actual,15,1.0,-0.08,0.0,True,0.25,Mid-Market,HIGH,HIGH,217571.91,27
CUST-0966,dataprime,carla@raptorsoft.com,82.0,Declining,2867.22,2024-05-13,,Active,2024-09-10,3,,,dataprime,,False,actual,-337,1.0,0.0,1.0,True,0.25,Mid-Market,HIGH,MEDIUM,213142.01,25
CUST-0967,Connect Wave,lucas@raptorsoft.com,65.0,Declining,9716.07,2026-04-30,,Active,2024-05-23,1,,ACC-1107,connectwave,,False,actual,380,0.0,0.0,1.0,True,0.08333333333333333,Mid-Market,HIGH,HIGH,238725.88,28
CUST-0968,skyops,patricia@raptorsoft.com,37.0,Declining,11494.37,2025-09-01,,Active,,12,7.0,ACC-1108,skyops,,False,actual,139,0.0,0.0,1.0,True,1.0,Mid-Market,HIGH,HIGH,214724.43,25
CUST-0969,Polare Ltda,patricia@raptorsoft.com,99.0,Declining,10344.13,2025-06-27,,Active,2024-07-15,12,6.0,ACC-1109,polare,,False,actual,73,0.3,0.1,1.0,True,1.0,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0970,rushflow,,17.0,Stable,13805.17,2025-06-06,,Active,,0,,ACC-1110,rushflow,,False,actual,52,0.6,0.0,0.3,True,0.0,Mid-Market,HIGH,HIGH,183982.75,23
CUST-0971,Mind Box,patricia@raptorsoft.com,50.0,Declining,0.0,2026-05-10,2024-06-29,Churned,2023-09-30,6,,,mindbox,,False,actual,390,0.0,0.0,1.0,True,0.5,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0972,ZENTRA,carla@raptorsoft.com,,Improving,0.0,2025-08-07,2024-08-18,Churned,,7,,,zentra,,False,actual,114,0.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0973,Amplia Soluções Ltda,patricia@raptorsoft.com,32.0,Stable,11116.64,2025-03-24,,Active,2023-11-16,5,6.0,ACC-1113,amplia,,False,actual,-22,1.0,0.1,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0974,Core Logic,rafael@raptorsoft.com,,Improving,0.0,2025-10-02,2023-11-27,Churned,2024-06-17,3,,ACC-1114,corelogic,,False,actual,170,0.0,0.0,0.0,True,0.25,Mid-Market,HIGH,HIGH,206729.08,24
CUST-0975,Tap Flow,lucas@raptorsoft.com,36.0,Improving,13275.75,2025-01-23,2024-05-02,Churned,,5,,,tapflow,True,False,actual,-82,1.0,0.0,0.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,213765.26,25
CUST-0976,innova,rafael@raptorsoft.com,13.0,Improving,12427.17,2024-10-30,,Active,,2,5.0,ACC-1116,innova,,False,actual,-167,1.0,0.1,0.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0977,Grid Soft,rafael@raptorsoft.com,70.0,Stable,1400.28,2025-04-24,,Active,2024-04-08,1,,ACC-1117,gridsoft,,False,actual,9,1.0,0.0,0.3,True,0.08333333333333333,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0978,Polaris,lucas@raptorsoft.com,,Improving,6365.36,2026-04-16,,Active,2023-06-16,7,10.0,,polaris,,False,actual,366,0.0,-0.08,0.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-0979,Blue Path,carla@raptorsoft.com,77.0,,3190.86,2025-05-05,,Active,2024-02-01,6,2.0,ACC-1119,bluepath,,False,actual,20,1.0,0.1,0.5,True,0.5,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0980,Acme,rafael@raptorsoft.com,14.0,Improving,9016.29,2025-12-25,,Active,2024-11-19,1,,,acme,,False,actual,254,0.0,0.0,0.0,False,0.08333333333333333,Mid-Market,HIGH,MEDIUM,194509.94,23
CUST-0981,Beta Solutions Ltda,,28.0,Improving,3143.33,2025-09-16,,Active,2024-08-08,2,7.0,ACC-1101,betasolutions,,False,actual,154,0.0,0.0,0.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0982,GRUPO NEXUS,,,Declining,14095.59,2026-01-25,,Active,,12,,,nexus,,False,actual,285,0.0,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-0983,Vértice Tech,carla@raptorsoft.com,10.0,Declining,8319.83,2025-03-09,,Active,,12,,,vertice,,True,global_median_proxy,-37,1.0,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-0984,orbit digital,patricia@raptorsoft.com,17.0,Declining,10096.1,2025-02-22,,Active,2024-04-09,5,,ACC-1104,orbit,,False,actual,-52,1.0,0.0,1.0,True,0.4166666666666667,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0985,Fluxo Sistemas Ltda,patricia@raptorsoft.com,22.0,,0.0,2025-12-24,2024-03-27,Churned,2024-09-03,10,1.0,,fluxo,,False,actual,253,0.0,0.1,0.5,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-0986,Data Prime,lucas@raptorsoft.com,23.0,,11744.59,2026-02-21,,Active,2024-12-12,3,10.0,ACC-1106,dataprime,,False,actual,312,0.0,-0.08,0.5,False,0.25,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0987,ConnectWave,patricia@raptorsoft.com,76.0,Stable,10703.72,2024-01-22,,Active,2024-10-23,11,,,connectwave,,False,actual,-449,1.0,0.0,0.3,False,0.9166666666666666,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-0988,skyops,patricia@raptorsoft.com,71.0,Stable,13658.72,2024-12-13,,Active,,6,,ACC-1108,skyops,,False,actual,-123,1.0,0.0,0.3,True,0.5,Mid-Market,HIGH,HIGH,214724.43,25
CUST-0989,Polare,lucas@raptorsoft.com,32.0,Stable,6262.35,2025-04-11,,Active,2024-11-12,4,5.0,ACC-1109,polare,,False,actual,-4,1.0,0.1,0.3,False,0.3333333333333333,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0990,RushFlow,lucas@raptorsoft.com,61.0,Improving,4652.88,2025-04-22,,Active,,1,5.0,ACC-1110,rushflow,,False,actual,7,1.0,0.1,0.0,True,0.08333333333333333,Mid-Market,HIGH,HIGH,183982.75,23
CUST-0991,Mindbox,lucas@raptorsoft.com,83.0,Improving,14035.44,2025-04-29,,Active,2024-01-09,12,2.0,ACC-1111,mindbox,,False,actual,14,1.0,0.1,0.0,True,1.0,Mid-Market,HIGH,HIGH,217717.35,26
CUST-0992,Zentra Tech,rafael@raptorsoft.com,69.0,Stable,7947.46,2026-04-01,,Active,,11,5.0,,zentra,,False,actual,351,0.0,0.1,0.3,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0993,Amplia Soluções Ltda,patricia@raptorsoft.com,64.0,Improving,6753.43,2025-10-13,2025-01-09,Churned,2024-12-28,11,9.0,,amplia,True,False,actual,181,0.0,-0.08,0.0,False,0.9166666666666666,Mid-Market,HIGH,MEDIUM,211018.85,25
CUST-0994,Core Logic,patricia@raptorsoft.com,93.0,Improving,11163.88,2025-02-17,,Active,,4,3.0,ACC-1114,corelogic,,False,actual,-57,1.0,0.1,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,206729.08,24
CUST-0995,tapflow,carla@raptorsoft.com,,Improving,9806.81,2026-04-24,,Active,2024-12-24,10,4.0,ACC-1115,tapflow,,False,actual,374,0.0,0.1,0.0,False,0.8333333333333334,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0996,INNOVA,patricia@raptorsoft.com,43.0,Declining,4828.87,2025-05-11,,Active,,12,,,innova,,False,actual,26,1.0,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,198837.46,20
CUST-0997,GridSoft,lucas@raptorsoft.com,12.0,Stable,8637.83,2025-07-21,,Active,2023-06-18,11,,,gridsoft,,False,actual,97,0.0,0.0,0.3,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-0998,Polaris,rafael@raptorsoft.com,45.0,Stable,12279.79,2025-09-02,,Active,2024-03-30,10,3.0,ACC-1118,polaris,,False,actual,140,0.0,0.1,0.3,True,0.8333333333333334,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0999,BluePath,lucas@raptorsoft.com,37.0,Improving,0.0,2026-01-31,2023-08-18,Churned,2024-07-09,4,,ACC-1119,bluepath,,False,actual,291,0.0,0.0,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,189029.98,25
CUST-1000,Acme Corp.,patricia@raptorsoft.com,60.0,Stable,0.0,2026-02-09,2024-02-07,Churned,,8,3.0,ACC-1100,acme,,False,actual,300,0.0,0.1,0.3,True,0.6666666666666666,Mid-Market,HIGH,HIGH,194509.94,23
CUST-1001,Beta Solutions Ltda,carla@raptorsoft.com,,Stable,0.0,2025-06-05,2024-09-16,Churned,2024-01-03,5,10.0,ACC-1101,betasolutions,,False,actual,51,0.6,-0.08,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,133712.45,22
CUST-1002,Nexus Group,patricia@raptorsoft.com,53.0,Declining,2356.93,2026-02-08,,Active,2024-02-21,9,1.0,,nexus,,False,actual,299,0.0,0.1,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-1003,VERTICE TECH,rafael@raptorsoft.com,98.0,Declining,0.0,2026-03-30,2024-05-20,Churned,,2,10.0,,vertice,,False,actual,349,0.0,-0.08,1.0,True,0.16666666666666666,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-1004,Orbit Digital,lucas@raptorsoft.com,53.0,,6245.01,2025-12-01,,Active,,7,,ACC-1104,orbit,,False,actual,230,0.0,0.0,0.5,True,0.5833333333333334,Mid-Market,HIGH,HIGH,227071.01,26
CUST-1005,Fluxo Sistemas Ltda,carla@raptorsoft.com,74.0,,10325.11,2025-08-18,,Active,,1,2.0,ACC-1105,fluxo,,False,actual,125,0.0,0.1,0.5,True,0.08333333333333333,Mid-Market,HIGH,HIGH,217571.91,27
CUST-1006,DataPrime,patricia@raptorsoft.com,76.0,Improving,7057.58,2026-06-30,,Active,2023-07-05,0,1.0,,dataprime,,False,actual,441,0.0,0.1,0.0,True,0.0,Mid-Market,HIGH,MEDIUM,213142.01,25
CUST-1007,connectwave,patricia@raptorsoft.com,71.0,,9240.51,2025-09-06,,Active,,3,3.0,,connectwave,,False,actual,144,0.0,0.1,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-1008,Sky Ops,patricia@raptorsoft.com,42.0,,11800.42,2026-04-15,,Active,,6,,,skyops,,False,actual,365,0.0,0.0,0.5,True,0.5,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-1009,Polare Ltda,carla@raptorsoft.com,67.0,Stable,12488.29,2025-05-17,,Active,2024-04-17,1,8.0,,polare,,False,actual,32,0.6,0.0,0.3,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-1010,rushflow,lucas@raptorsoft.com,42.0,,8126.87,2024-12-14,,Active,,9,2.0,ACC-1110,rushflow,,False,actual,-122,1.0,0.1,0.5,True,0.75,Mid-Market,HIGH,HIGH,183982.75,23
CUST-1011,MINDBOX,lucas@raptorsoft.com,63.0,,0.0,2025-10-02,2024-05-18,Churned,2024-08-19,8,8.0,,mindbox,,False,actual,170,0.0,0.0,0.5,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-1012,zentra,patricia@raptorsoft.com,60.0,Stable,0.0,2025-05-16,2023-12-31,Churned,,12,,ACC-1112,zentra,,False,actual,31,0.6,0.0,0.3,True,1.0,Mid-Market,HIGH,HIGH,236895.41,27
CUST-1013,Amplia,,64.0,,0.0,2026-03-31,2023-11-27,Churned,,2,,ACC-1113,amplia,,False,actual,350,0.0,0.0,0.5,True,0.16666666666666666,Mid-Market,HIGH,HIGH,211018.85,25
CUST-1014,corelogic,,81.0,Stable,5163.98,2025-02-10,,Active,,8,4.0,,corelogic,,False,actual,-64,1.0,0.1,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-1015,TapFlow,lucas@raptorsoft.com,38.0,Stable,6454.59,2025-07-17,,Active,,2,7.0,,tapflow,,False,actual,93,0.0,0.0,0.3,True,0.16666666666666666,Mid-Market,HIGH,MEDIUM,213765.26,25
CUST-1016,INNOVA,lucas@raptorsoft.com,62.0,,0.0,2025-08-04,2023-06-29,Churned,2024-02-07,12,1.0,,innova,,False,actual,111,0.0,0.1,0.5,True,1.0,Mid-Market,HIGH,MEDIUM,198837.46,20
CUST-1017,gridsoft,lucas@raptorsoft.com,38.0,Stable,0.0,2025-10-01,2023-07-27,Churned,2024-01-26,3,4.0,,gridsoft,,False,actual,169,0.0,0.1,0.3,True,0.25,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-1018,polaris,lucas@raptorsoft.com,80.0,,5404.76,2026-05-22,,Active,2024-07-12,8,9.0,,polaris,,False,actual,402,0.0,-0.08,0.5,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-1019,bluepath,carla@raptorsoft.com,59.0,Stable,0.0,2026-01-22,2024-11-07,Churned,,4,,ACC-1119,bluepath,,False,actual,282,0.0,0.0,0.3,True,0.3333333333333333,Mid-Market,HIGH,HIGH,189029.98,25
CUST-1020,Acme Corp.,,15.0,Stable,10040.39,2026-01-30,,Active,2023-12-03,6,,,acme,,False,actual,290,0.0,0.0,0.3,True,0.5,Mid-Market,HIGH,MEDIUM,194509.94,23
CUST-1021,beta solutions,,84.0,Stable,14470.45,2025-05-14,,Active,2024-02-01,0,6.0,ACC-1101,betasolutions,,False,actual,29,1.0,0.1,0.3,True,0.0,Mid-Market,HIGH,HIGH,133712.45,22
CUST-1022,Grupo Nexus,carla@raptorsoft.com,23.0,Stable,6586.08,2025-07-05,,Active,,11,,,nexus,,False,actual,81,0.3,0.0,0.3,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-1023,Vértice Tech,lucas@raptorsoft.com,37.0,Improving,0.0,2025-01-06,2024-07-15,Churned,,4,1.0,ACC-1103,vertice,,False,actual,-99,1.0,0.1,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,197690.09,23
CUST-1024,orbit digital,rafael@raptorsoft.com,93.0,,4827.95,2026-03-08,,Active,2023-10-18,10,8.0,ACC-1104,orbit,,False,actual,327,0.0,0.0,0.5,True,0.8333333333333334,Mid-Market,HIGH,HIGH,227071.01,26
CUST-1025,Fluxo Sistemas Ltda,patricia@raptorsoft.com,19.0,Stable,11003.05,2024-01-07,,Active,2024-05-22,2,,,fluxo,,False,actual,-464,1.0,0.0,0.3,True,0.16666666666666666,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-1026,Data Prime,lucas@raptorsoft.com,20.0,Improving,10851.73,2026-05-02,,Active,2023-09-05,3,2.0,ACC-1106,dataprime,,False,actual,382,0.0,0.1,0.0,True,0.25,Mid-Market,HIGH,HIGH,213142.01,25
CUST-1027,CONNECTWAVE,rafael@raptorsoft.com,80.0,Stable,12997.7,2025-08-29,,Active,,7,,,connectwave,,False,actual,136,0.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-1028,SKYOPS,,40.0,Improving,1929.02,2026-05-24,,Active,2023-11-21,5,,ACC-1108,skyops,,False,actual,404,0.0,0.0,0.0,True,0.4166666666666667,Mid-Market,HIGH,HIGH,214724.43,25
CUST-1029,Polare Ltda,lucas@raptorsoft.com,74.0,Declining,6139.72,2025-07-05,,Active,,12,6.0,,polare,,False,actual,81,0.3,0.1,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-1030,Rush Flow,lucas@raptorsoft.com,83.0,Stable,8251.15,2025-07-09,,Active,2024-11-09,1,3.0,ACC-1110,rushflow,,False,actual,85,0.3,0.1,0.3,False,0.08333333333333333,Mid-Market,HIGH,HIGH,183982.75,23
CUST-1031,mindbox,rafael@raptorsoft.com,37.0,Improving,7731.92,2026-05-24,,Active,2024-04-18,3,6.0,,mindbox,,False,actual,404,0.0,0.1,0.0,True,0.25,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-1032,Zentra,rafael@raptorsoft.com,99.0,Improving,14839.15,2026-03-28,,Active,,4,,,zentra,,False,actual,347,0.0,0.0,0.0,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-1033,AMPLIA SOLUCOES,lucas@raptorsoft.com,22.0,,6624.23,2025-02-23,,Active,2024-03-04,12,1.0,ACC-1113,amplia,,False,actual,-51,1.0,0.1,0.5,True,1.0,Mid-Market,HIGH,HIGH,211018.85,25
CUST-1034,Core Logic,lucas@raptorsoft.com,11.0,,3584.57,2025-07-13,2023-07-02,Churned,,5,,,corelogic,True,False,actual,89,0.3,0.0,0.5,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-1035,tapflow,lucas@raptorsoft.com,16.0,Stable,14183.2,2024-12-04,,Active,,1,4.0,ACC-1115,tapflow,,False,actual,-132,1.0,0.1,0.3,True,0.08333333333333333,Mid-Market,HIGH,HIGH,213765.26,25
CUST-1036,Innova Tech,carla@raptorsoft.com,,Declining,6609.93,2025-07-19,,Active,,6,,,innova,,False,actual,95,0.0,0.0,1.0,True,0.5,Mid-Market,HIGH,MEDIUM,198837.46,20
CUST-1037,GridSoft,rafael@raptorsoft.com,36.0,Stable,10829.67,2025-08-31,,Active,2024-11-28,12,4.0,ACC-1117,gridsoft,,False,actual,138,0.0,0.1,0.3,False,1.0,Mid-Market,HIGH,HIGH,188772.05,23
CUST-1038,polaris,patricia@raptorsoft.com,,Declining,11967.85,2025-07-22,,Active,,10,1.0,ACC-1118,polaris,,False,actual,98,0.0,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,176653.15,23
CUST-1039,BluePath,patricia@raptorsoft.com,43.0,Improving,0.0,2025-09-15,2023-10-20,Churned,,4,6.0,ACC-1119,bluepath,,False,actual,153,0.0,0.1,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,189029.98,25
CUST-1040,acme,lucas@raptorsoft.com,72.0,,0.0,2025-04-12,2024-10-27,Churned,,0,2.0,ACC-1100,acme,,False,actual,-3,1.0,0.1,0.5,True,0.0,Mid-Market,HIGH,HIGH,194509.94,23
CUST-1041,Beta Solutions,carla@raptorsoft.com,,Declining,4613.04,2024-02-03,2024-10-13,Churned,2023-06-26,5,,ACC-1101,betasolutions,True,False,actual,-437,1.0,0.0,1.0,True,0.4166666666666667,Mid-Market,HIGH,HIGH,133712.45,22
CUST-1042,nexus,rafael@raptorsoft.com,93.0,,0.0,2026-02-09,2023-08-13,Churned,,12,,,nexus,,False,actual,300,0.0,0.0,0.5,True,1.0,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-1043,Vertice,rafael@raptorsoft.com,48.0,Declining,12307.55,2026-04-29,,Active,2023-09-07,1,,,vertice,,False,actual,379,0.0,0.0,1.0,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-1044,Orbit,carla@raptorsoft.com,,Stable,3763.89,2025-08-22,,Active,2024-01-18,8,,,orbit,,False,actual,129,0.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,227071.01,26
CUST-1045,Fluxo,rafael@raptorsoft.com,59.0,Improving,7979.32,2024-05-18,,Active,2024-10-16,7,,,fluxo,,False,actual,-332,1.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-1046,DataPrime,carla@raptorsoft.com,26.0,,13990.78,2026-02-28,,Active,2024-03-01,3,7.0,,dataprime,,False,actual,319,0.0,0.0,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,213142.01,25
CUST-1047,Connect Wave,rafael@raptorsoft.com,,Improving,10327.4,2025-11-22,,Active,,2,8.0,ACC-1107,connectwave,,False,actual,221,0.0,0.0,0.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,238725.88,28
CUST-1048,Sky Ops,carla@raptorsoft.com,39.0,Improving,0.0,2026-01-29,2024-02-16,Churned,2024-10-03,9,,,skyops,,False,actual,289,0.0,0.0,0.0,True,0.75,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-1049,Polare,,77.0,Stable,9607.73,2026-05-20,,Active,2024-01-05,12,7.0,,polare,,False,actual,400,0.0,0.0,0.3,True,1.0,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-1050,rushflow,,87.0,,0.0,2025-10-29,2024-07-19,Churned,2023-10-10,1,4.0,ACC-1110,rushflow,,False,actual,197,0.0,0.1,0.5,True,0.08333333333333333,Mid-Market,HIGH,HIGH,183982.75,23
CUST-1051,MINDBOX,lucas@raptorsoft.com,63.0,Declining,10938.43,2025-03-02,,Active,,7,3.0,ACC-1111,mindbox,,False,actual,-44,1.0,0.1,1.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,217717.35,26
CUST-1052,Zentra Tech,lucas@raptorsoft.com,94.0,Improving,9868.36,2024-02-24,,Active,2024-09-30,6,,,zentra,,False,actual,-416,1.0,0.0,0.0,True,0.5,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-1053,Amplia Soluções Ltda,carla@raptorsoft.com,62.0,Improving,0.0,2025-06-11,2024-05-30,Churned,,10,,,amplia,,False,actual,57,0.6,0.0,0.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,211018.85,25
CUST-1054,corelogic,rafael@raptorsoft.com,,,1342.76,2026-03-07,,Active,2023-08-26,5,,,corelogic,,False,actual,326,0.0,0.0,0.5,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-1055,Tap Flow,patricia@raptorsoft.com,87.0,Declining,7701.15,2025-03-30,,Active,2023-08-23,7,1.0,,tapflow,,False,actual,-16,1.0,0.1,1.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,213765.26,25
CUST-1056,innova,rafael@raptorsoft.com,29.0,,0.0,2025-10-22,2023-11-07,Churned,2024-01-21,11,6.0,ACC-1116,innova,,False,actual,190,0.0,0.1,0.5,True,0.9166666666666666,Mid-Market,HIGH,HIGH,198837.46,20
CUST-1057,gridsoft,patricia@raptorsoft.com,33.0,Declining,8131.53,2025-06-09,,Active,2024-11-25,11,,,gridsoft,,False,actual,55,0.6,0.0,1.0,False,0.9166666666666666,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-1058,Polaris,lucas@raptorsoft.com,93.0,Improving,11056.89,2024-07-17,2024-01-15,Churned,2023-08-20,7,5.0,,polaris,True,False,actual,-272,1.0,0.1,0.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-1059,bluepath,lucas@raptorsoft.com,77.0,Declining,6214.21,2025-08-30,,Active,,6,3.0,ACC-1119,bluepath,,False,actual,137,0.0,0.1,1.0,True,0.5,Mid-Market,HIGH,HIGH,189029.98,25
CUST-1060,ACME CORP,,81.0,Stable,8319.83,2025-06-16,,Active,2024-02-21,0,,ACC-1100,acme,,True,global_median_proxy,62,0.3,0.0,0.3,True,0.0,Mid-Market,HIGH,HIGH,194509.94,23
CUST-1061,Beta Solutions,patricia@raptorsoft.com,55.0,Stable,3554.56,2025-07-06,,Active,2024-12-13,6,9.0,ACC-1101,betasolutions,,False,actual,82,0.3,-0.08,0.3,False,0.5,Mid-Market,HIGH,HIGH,133712.45,22
CUST-1062,Grupo Nexus,patricia@raptorsoft.com,,Improving,3555.74,2025-02-22,,Active,,10,,ACC-1102,nexus,,False,actual,-52,1.0,0.0,0.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,200687.78,24
CUST-1063,Vertice,rafael@raptorsoft.com,,,14547.11,2026-03-06,,Active,2024-02-17,9,3.0,ACC-1103,vertice,,False,actual,325,0.0,0.1,0.5,True,0.75,Mid-Market,HIGH,HIGH,197690.09,23
CUST-1064,Orbit,lucas@raptorsoft.com,,Declining,5432.24,2025-08-13,,Active,,10,7.0,,orbit,,False,actual,120,0.0,0.0,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,227071.01,26
CUST-1065,Fluxo Sistemas Ltda,rafael@raptorsoft.com,54.0,,6364.87,2026-05-21,,Active,,4,3.0,ACC-1105,fluxo,,False,actual,401,0.0,0.1,0.5,True,0.3333333333333333,Mid-Market,HIGH,HIGH,217571.91,27
CUST-1066,Data Prime,carla@raptorsoft.com,12.0,Improving,0.0,2025-06-26,2024-01-02,Churned,2024-06-12,3,,ACC-1106,dataprime,,False,actual,72,0.3,0.0,0.0,True,0.25,Mid-Market,HIGH,HIGH,213142.01,25
CUST-1067,Connect Wave,lucas@raptorsoft.com,,Stable,0.0,2025-11-06,2024-03-12,Churned,2025-01-01,2,,,connectwave,,False,actual,205,0.0,0.0,0.3,False,0.16666666666666666,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-1068,SkyOps,patricia@raptorsoft.com,17.0,Improving,0.0,2025-05-03,2024-04-14,Churned,2024-11-03,4,,,skyops,,False,actual,18,1.0,0.0,0.0,False,0.3333333333333333,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-1069,polare,lucas@raptorsoft.com,46.0,Improving,13614.27,2026-01-05,,Active,,7,,,polare,,False,actual,265,0.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,218077.81,27
CUST-1070,RushFlow,rafael@raptorsoft.com,29.0,Declining,2540.85,2026-04-29,,Active,2024-07-23,11,,,rushflow,,False,actual,379,0.0,0.0,1.0,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,183982.75,23
CUST-1071,Mindbox,patricia@raptorsoft.com,98.0,Improving,7414.25,2025-11-09,,Active,2024-09-05,8,8.0,,mindbox,,False,actual,208,0.0,0.0,0.0,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-1072,zentra,patricia@raptorsoft.com,100.0,Improving,1530.95,2025-05-22,,Active,,10,,ACC-1112,zentra,,False,actual,37,0.6,0.0,0.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,236895.41,27
CUST-1073,Amplia Soluções,patricia@raptorsoft.com,85.0,Stable,6951.66,2024-04-16,,Active,2023-09-30,0,,ACC-1113,amplia,,False,actual,-364,1.0,0.0,0.3,True,0.0,Mid-Market,HIGH,HIGH,211018.85,25
CUST-1074,CORELOGIC,,74.0,Improving,3310.16,2025-06-21,,Active,2024-11-23,2,,,corelogic,,False,actual,67,0.3,0.0,0.0,False,0.16666666666666666,Mid-Market,HIGH,MEDIUM,206729.08,24
